"id","incident_id","implicated_type","injured_count","dead_count"
197633,54881,99,0,0
197634,54882,112,0,0
197635,54882,95,0,0
197636,54883,112,0,0
197637,54883,97,0,0
197638,54885,103,0,0
197639,54885,99,0,0
197640,54886,95,0,0
197641,54886,99,0,0
197644,54887,103,0,0
197645,54887,95,0,0
197646,54888,101,0,0
197647,54888,95,0,0
197650,54889,103,0,0
197651,54889,103,0,0
221244,61448,99,0,0
221245,61448,97,0,0
224195,62215,95,0,0
224196,62215,101,0,0
224203,62225,101,0,0
224204,62225,95,0,0
224215,62231,95,0,0
224216,62231,105,0,0
224245,62277,105,0,0
224246,62277,95,0,0
224253,62281,99,0,0
224254,62281,105,0,0
224260,62285,97,0,0
224261,62285,99,0,0
224262,62286,99,0,0
224263,62286,105,0,0
224264,62287,105,0,0
224265,62287,95,0,0
224266,62287,95,0,0
229506,63755,95,0,0
229507,63755,95,0,0
229510,63757,95,0,0
229511,63757,95,0,0
232247,64505,99,0,0
233927,64968,95,0,0
233928,64968,95,0,0
245606,68211,95,0,0
245607,68211,155,0,0
221246,61449,95,0,0
221247,61449,105,0,0
224221,62238,95,0,0
224226,62245,99,0,0
224227,62245,101,0,0
224241,62275,105,0,0
224242,62275,104,0,0
232249,64511,95,0,0
232250,64511,105,0,0
232253,64514,101,0,0
242197,67247,99,0,0
242198,67247,95,0,0
197729,54858,95,0,0
197730,54858,95,0,0
197731,54858,95,0,0
197732,54893,101,0,0
197733,54893,97,0,0
197734,54894,163,0,0
197735,54894,95,0,0
197736,54859,99,0,0
197737,54859,95,0,0
197738,54895,95,0,0
197739,54895,104,0,0
197740,54896,99,0,0
197741,54896,105,0,0
197742,54897,95,0,0
197743,54897,95,0,0
197744,54901,101,0,0
197745,54901,105,0,0
197746,54902,103,0,0
197747,54902,97,0,0
197748,54906,95,0,0
197749,54906,105,0,0
197750,54908,99,0,0
197751,54908,105,0,0
197752,54910,103,0,0
197753,54910,97,0,0
197754,54911,101,0,0
197755,54911,95,0,0
245608,68212,116,0,0
197758,54912,103,0,0
197759,54912,95,0,0
245609,68212,95,0,0
245612,68214,99,0,0
245613,68214,95,0,0
245652,68199,182,0,0
197796,54913,99,0,0
197797,54913,105,0,0
197798,54919,99,0,0
197799,54919,112,0,0
197800,54921,95,0,0
197801,54921,95,0,0
197802,54921,95,0,0
197803,54922,95,0,0
197804,54922,95,0,0
197805,54923,103,0,0
197806,54923,103,0,0
197807,54925,95,0,0
197808,54925,95,0,0
197811,54926,95,0,0
197812,54926,110,0,0
197813,54928,130,0,0
197814,54928,95,0,0
197815,54928,95,0,0
197816,54860,105,0,0
197817,54860,105,0,0
197818,54933,95,0,0
197819,54933,95,0,0
197820,54861,95,0,0
197821,54861,99,0,0
197822,54864,95,0,0
197823,54864,105,0,0
197824,54934,97,0,0
197825,54934,105,0,0
197826,54868,95,0,0
197827,54868,155,0,0
197828,54938,95,0,0
197829,54938,95,0,0
197830,54898,105,0,0
197831,54898,104,0,0
197832,54870,95,0,0
197833,54870,120,0,0
197834,54872,97,0,0
197835,54872,95,0,0
197836,54940,103,0,0
197837,54899,95,0,0
197838,54899,95,0,0
197839,54873,95,0,0
197840,54873,105,0,0
197841,54900,95,0,0
197842,54900,101,0,0
197843,54874,103,0,0
197852,54892,95,0,0
197853,54892,97,0,0
197858,54907,101,0,0
197859,54907,95,0,0
197862,54904,99,0,0
197863,54904,103,0,0
197868,54915,95,0,0
197869,54915,105,0,0
197878,54949,95,0,0
197879,54949,95,0,0
197880,54941,101,0,0
197881,54941,110,0,0
197886,54951,95,0,0
197887,54951,105,0,0
197899,54932,103,0,0
197900,54932,105,0,0
197907,54929,112,0,0
197908,54929,95,0,0
197844,54874,99,0,0
197847,54890,95,0,0
197850,54891,99,0,0
197851,54891,95,0,0
197860,54944,95,0,0
197861,54944,95,0,0
197870,54946,95,0,0
197871,54946,95,0,0
197873,54957,97,0,0
197874,54957,105,0,0
197888,54937,95,0,0
197889,54937,95,0,0
197910,54917,103,0,0
197911,54917,105,0,0
197912,54927,95,0,0
197913,54927,95,0,0
197916,54924,103,0,0
197917,54924,99,0,0
197918,54920,95,0,0
197919,54920,95,0,0
221248,61452,105,0,0
221249,61452,171,1,0
224188,62212,95,0,0
224189,62212,95,0,0
224193,62319,95,0,0
224194,62319,95,0,0
224210,62228,95,0,0
224211,62228,105,0,0
224212,62228,95,0,0
224219,62237,105,0,0
224220,62237,95,0,0
224230,62271,95,0,0
224231,62271,95,0,0
224258,62283,99,0,0
224259,62283,99,0,0
227632,63260,105,0,0
227633,63260,101,0,0
227638,63263,95,0,0
227639,63263,103,0,0
227653,63265,99,0,0
227654,63265,95,0,0
230341,63980,110,0,0
230342,63980,97,0,0
233929,64969,95,0,0
233930,64969,105,0,0
240871,66855,95,0,0
240872,66855,105,0,0
245610,68213,95,0,0
245611,68213,95,0,0
245614,68215,95,0,0
245615,68215,95,0,0
245618,68217,95,0,0
245619,68217,95,0,0
197845,54903,101,0,0
197846,54903,97,0,0
197848,54942,95,0,0
197849,54942,103,0,0
221252,61453,95,0,0
221253,61453,95,0,0
197856,54943,95,0,0
197857,54943,95,0,0
197866,54945,101,0,0
197867,54945,112,1,0
197875,54948,101,0,0
197876,54954,95,0,0
197877,54954,95,0,0
197882,54939,101,0,0
197883,54939,95,0,0
197890,54936,95,0,0
197891,54936,95,0,0
197892,54952,95,0,0
197893,54952,105,1,0
197901,54955,95,0,0
197902,54955,95,0,0
197905,54956,103,0,0
197906,54956,95,0,0
221254,61453,95,0,0
224190,62213,101,0,0
224191,62213,95,0,0
224192,62214,103,0,0
224197,62217,95,0,0
224198,62217,104,0,0
226058,62818,95,0,0
226059,62818,95,0,0
227573,63233,99,0,0
227574,63233,104,0,0
227588,63209,163,0,0
227589,63209,99,0,0
227590,63239,95,0,0
227591,63239,155,0,0
227618,63248,95,0,0
227619,63248,103,0,0
227626,63255,95,0,0
227627,63255,95,0,0
227628,63262,105,0,0
227629,63262,155,0,0
230345,63981,101,0,0
230346,63981,95,0,0
230347,63982,112,0,0
230348,63982,163,0,0
230349,63983,99,0,0
230350,63983,104,0,0
240873,66856,103,0,0
240874,66856,101,0,0
242207,67251,105,0,0
242208,67251,155,1,0
244173,67826,101,0,0
244174,67826,162,0,0
244183,67780,95,0,0
244184,67780,105,0,0
244185,67780,105,0,0
245616,68216,95,0,0
245617,68216,95,0,0
245632,68224,112,0,0
245633,68224,95,0,0
197864,54914,103,0,0
197865,54914,103,0,0
197872,54947,164,1,0
197884,54950,95,0,0
197885,54950,105,0,0
197894,54935,99,0,0
197895,54935,105,0,0
197896,54953,103,0,0
197897,54953,95,0,0
197898,54953,95,0,0
197903,54931,95,0,0
197904,54931,95,0,0
197909,54959,105,1,0
197914,54916,95,0,0
197915,54916,95,0,0
197920,54918,95,0,0
197921,54918,95,0,0
221255,61454,95,0,0
221256,61454,105,0,0
224199,62218,101,0,0
224200,62218,99,0,0
224224,62244,105,0,0
224225,62244,155,0,0
226104,62832,95,0,0
226105,62832,95,0,0
227571,63232,95,0,0
227572,63232,95,0,0
227616,63253,99,0,0
227617,63253,114,0,0
230355,63984,95,0,0
230356,63984,105,0,0
230357,63985,95,0,0
230358,63985,95,0,0
232260,64507,95,0,0
232261,64507,95,0,0
240864,66848,95,0,0
240865,66848,95,0,0
242203,67248,99,0,0
242204,67248,105,0,0
242214,67256,103,0,0
242215,67256,97,0,0
242230,67265,95,0,0
242231,67265,95,0,0
244177,67836,105,0,0
244178,67836,104,0,0
244190,67788,95,0,0
244191,67788,104,0,0
245620,68218,99,0,0
245621,68218,95,0,0
245634,68225,95,0,0
245635,68225,105,0,0
198032,54960,163,0,0
198033,54960,105,0,0
198034,54960,105,1,0
198035,54961,103,0,0
198038,54962,95,0,0
198039,54962,105,0,0
198040,54963,114,0,0
198041,54963,95,0,0
198042,54964,103,0,0
198043,54964,95,0,0
198045,54967,112,0,0
198046,54967,104,0,0
198049,54969,103,0,0
198050,54969,105,0,0
198053,54970,95,0,0
198054,54970,105,0,0
198061,54973,105,0,0
198062,54973,105,0,0
198063,54975,95,0,0
198064,54975,95,0,0
198065,54977,95,0,0
198066,54977,95,0,0
198067,54983,95,0,0
198068,54983,104,1,0
198069,54988,105,0,0
198070,54988,105,1,0
198071,54991,114,0,0
198072,54991,104,1,0
198073,54993,101,0,0
198074,54993,103,0,0
198075,54995,95,0,0
198076,54995,105,0,0
198077,55005,116,0,0
198078,55005,105,0,0
198079,55005,105,0,0
198080,54996,101,0,0
198081,54996,99,0,0
198082,54958,95,0,0
198083,54958,105,0,0
198084,54965,95,0,0
198085,54965,105,0,0
198086,54966,99,0,0
198087,54966,99,0,0
198088,54998,99,0,0
198089,54998,105,0,0
198090,54971,95,0,0
198091,54971,105,0,0
198092,55002,101,0,0
198093,55002,99,0,0
198097,55003,95,0,0
198094,54972,95,0,0
198105,55006,95,0,0
198108,54982,95,0,0
198109,54982,104,0,0
198128,54992,95,0,0
198129,54992,95,0,0
221257,61455,105,0,0
221258,61455,155,0,0
221259,61455,155,0,0
221260,61455,155,0,0
221264,61457,95,0,0
221265,61457,155,0,0
224201,62223,105,0,0
224202,62223,105,0,0
224247,62278,101,0,0
224248,62278,104,0,0
224251,62280,95,0,0
224252,62280,105,0,0
226062,62820,97,0,0
226063,62820,95,0,0
226070,62821,99,0,0
226071,62821,97,0,0
226096,62835,95,0,0
226097,62835,101,0,0
226106,62831,101,0,0
227575,63234,97,0,0
227584,63238,95,0,0
227585,63238,105,0,0
230361,63986,95,0,0
230362,63986,95,0,0
233945,64970,95,0,0
233946,64970,95,0,0
240875,66860,95,0,0
240876,66860,95,0,0
242224,67268,95,0,0
242225,67268,95,0,0
242226,67267,105,1,0
242227,67267,99,0,0
244179,67776,95,0,0
244180,67776,105,0,0
244188,67787,105,0,0
244189,67787,104,0,0
245622,68219,95,0,0
245655,68204,99,0,0
245656,68227,116,0,0
198095,54974,95,0,0
198096,54974,95,0,0
198099,54979,95,0,0
198100,54979,105,0,0
198101,55004,97,0,0
198102,55004,97,0,0
198114,54986,95,0,0
198115,54986,95,0,0
198116,55007,105,0,0
198117,55007,105,0,0
198122,55011,95,0,0
198123,55011,97,0,0
198134,55000,97,0,0
198135,55000,95,0,0
221263,61456,105,0,0
222701,61844,95,0,0
222702,61844,105,0,0
224205,62226,95,0,0
224206,62226,105,0,0
224207,62226,105,0,0
224208,62226,105,0,0
224209,62226,105,0,0
224235,62272,101,0,0
224236,62272,95,0,0
224239,62274,105,0,0
224240,62274,95,0,0
226090,62828,95,0,0
226091,62828,99,0,0
226094,62830,114,0,0
226095,62830,99,0,0
226125,62840,101,0,0
227576,63236,103,0,0
227577,63236,95,0,0
227608,63251,95,0,0
227609,63251,95,0,0
230363,63988,97,0,0
230364,63988,97,0,0
237475,65949,95,1,0
237481,65950,95,0,0
237482,65950,95,0,0
237491,65956,130,0,0
237492,65956,104,0,0
242193,67274,95,0,0
242194,67274,95,0,0
242220,67264,95,0,0
242221,67264,95,0,0
244181,67837,95,0,0
244182,67837,104,0,0
244186,67784,95,0,0
244187,67784,105,0,0
245623,68220,99,0,0
245624,68220,95,0,0
245627,68222,95,0,0
245628,68222,105,0,0
245651,68153,114,0,0
198098,55003,155,1,0
198103,54980,95,0,0
198104,54980,101,0,0
198106,54981,95,0,0
198107,54981,95,0,0
198110,54984,95,0,0
198111,54984,95,0,0
198112,54985,101,0,0
198113,54985,97,0,0
198118,54987,99,0,0
198119,54987,105,0,0
198120,54989,95,0,0
198121,54989,104,0,0
198126,54990,95,0,0
198127,54990,105,0,0
198132,54999,95,0,0
198133,54999,95,0,0
198136,55001,95,0,0
198137,55001,105,0,0
198138,55008,112,0,0
198139,55008,95,0,0
198140,55009,105,0,0
198141,55009,105,0,0
198142,55010,163,0,0
198143,55010,95,0,0
198144,55012,95,0,0
198145,55012,95,0,0
198146,55013,101,0,0
198147,55013,105,0,0
198148,55014,105,0,0
198149,55014,105,0,0
198150,55015,103,0,0
198151,55015,95,0,0
198154,55016,95,0,0
198155,55016,95,0,0
198156,55017,99,0,0
198157,55017,95,0,0
198158,55018,105,0,0
198159,55018,105,1,0
198160,55018,105,1,0
198161,55019,95,0,0
198162,55019,105,0,0
222703,61845,105,0,0
222704,61846,103,0,0
198165,55020,101,0,0
198166,55020,103,0,0
198167,55021,95,0,0
198168,55021,105,0,0
198169,55022,95,0,0
198170,55022,101,0,0
198171,55023,163,0,0
198172,55023,95,0,0
198175,55024,95,0,0
198176,55024,99,0,0
198177,55025,95,0,0
198178,55025,105,0,0
198179,55026,101,0,0
198180,55026,95,0,0
198181,55027,95,0,0
198182,55027,95,0,0
198183,55028,95,0,0
198184,55028,95,0,0
198185,55030,95,0,0
198186,55030,105,0,0
222705,61846,99,0,0
224213,62230,95,0,0
224214,62230,105,0,0
224222,62242,95,0,0
224223,62242,95,0,0
224228,62246,99,0,0
224229,62246,112,0,0
224232,62247,105,0,0
224233,62247,104,0,0
224234,62247,112,0,0
226078,62824,97,0,0
226079,62824,155,1,0
226082,62826,95,0,0
226083,62826,155,0,0
226086,62827,95,0,0
226087,62827,95,0,0
227578,63273,99,0,0
227579,63273,105,0,0
230365,63989,105,0,0
230366,63989,163,0,0
230367,63989,99,0,0
232295,64519,105,0,0
232296,64519,103,0,0
233947,64972,101,0,0
198230,55031,99,0,0
198231,55031,99,0,0
198232,55032,99,0,0
198233,55032,99,0,0
198234,55033,163,0,0
198235,55033,163,0,0
198236,55034,97,0,0
198237,55034,105,0,0
198238,55035,95,0,0
198239,55035,105,0,0
198240,55036,95,0,0
198241,55036,99,0,0
198242,55037,105,1,0
198243,55047,95,0,0
198244,55047,95,0,0
233948,64972,95,0,0
237469,65944,95,0,0
237470,65944,105,0,0
237488,65951,105,0,0
237503,65961,95,0,0
237504,65961,105,0,0
198255,55049,101,0,0
198256,55049,95,0,0
198257,55048,101,0,0
198258,55048,99,0,0
198259,55050,103,0,0
198260,55050,155,1,0
198263,55051,99,0,0
198264,55051,105,1,0
198265,55052,95,0,0
198266,55052,101,0,0
198267,55053,95,0,0
198268,55053,155,1,0
198269,55054,105,1,0
198270,55055,163,0,0
198271,55055,95,0,0
198272,55055,105,1,0
198273,55056,101,0,0
198274,55056,99,0,0
198275,55057,95,0,0
198276,55057,95,0,0
198277,55058,101,0,0
198278,55058,99,0,0
198279,55061,112,0,0
198280,55061,99,0,0
198281,55062,97,0,0
198282,55062,95,0,0
240879,66857,95,0,0
240880,66857,105,0,0
198287,55064,163,0,0
198288,55064,95,0,0
240881,66857,105,0,0
240882,66858,95,0,0
240883,66858,97,0,0
242184,67263,95,0,0
242185,67263,105,0,0
242186,67270,95,0,0
242187,67270,112,0,0
242212,67254,95,0,0
242213,67254,101,0,0
244192,67790,95,0,0
244193,67790,95,0,0
198309,55066,95,0,0
198310,55066,95,0,0
245625,68221,95,0,0
245626,68221,95,0,0
222706,61848,95,0,0
222707,61848,105,0,0
224255,62282,99,0,0
224256,62282,99,0,0
198311,55068,101,0,0
198312,55068,95,0,0
224257,62282,105,0,0
226072,62822,95,0,0
198315,55069,105,0,0
198316,55069,104,1,0
198317,55070,105,0,0
198318,55070,105,1,0
226073,62822,95,0,0
198321,55071,103,0,0
198322,55071,95,0,0
198323,55038,95,0,0
198324,55038,105,0,0
198325,55039,95,0,0
198326,55039,105,0,0
198327,55072,103,0,0
198328,55072,95,0,0
198329,55040,163,0,0
198330,55040,95,0,0
198331,55042,105,0,0
198332,55042,105,0,0
198333,55043,105,0,0
198334,55043,105,0,0
198335,55044,99,0,0
198336,55044,105,0,0
198337,55045,105,0,0
198338,55045,155,0,0
198339,55046,95,0,0
198340,55046,104,0,0
198341,55059,99,0,0
198342,55059,95,0,0
226084,62825,163,0,0
198345,55060,101,0,0
198346,55060,95,0,0
198347,55065,163,0,0
198348,55065,95,0,0
226085,62825,95,0,0
198355,55074,95,0,0
198356,55074,95,0,0
198357,55076,112,0,0
198358,55076,95,0,0
198359,55077,95,0,0
198360,55077,95,0,0
198361,55079,95,0,0
198362,55079,155,2,0
227580,63237,95,0,0
227581,63237,105,0,0
198365,55080,101,0,0
198366,55080,103,0,0
198367,55081,103,0,0
198368,55081,105,1,0
198369,55083,95,0,0
198370,55083,99,0,0
227586,63275,95,0,0
198373,55084,101,0,0
198374,55084,95,0,0
198375,55067,95,0,0
198376,55067,95,0,0
198377,55085,95,0,0
198378,55085,105,0,0
198379,55073,101,0,0
198380,55073,95,0,0
198381,55075,103,0,0
198382,55075,95,0,0
198383,55078,105,0,0
198384,55078,104,0,0
198390,55089,163,0,0
198391,55089,163,0,0
198410,54876,101,0,0
198411,54930,103,0,0
198412,55094,95,0,0
198413,54909,101,0,0
198414,55041,101,0,0
198415,55063,101,0,0
198416,55086,95,0,0
198417,55086,95,0,0
198418,55087,95,0,0
198419,55087,95,0,0
198420,55088,95,0,0
198421,55088,95,0,0
198422,55090,101,0,0
198423,55090,95,0,0
198424,55091,95,0,0
198425,55091,155,1,0
198426,55092,95,0,0
198427,55092,95,0,0
198428,55095,105,1,0
198429,55096,101,0,0
198430,55096,95,0,0
198452,55097,95,0,0
198453,55097,95,0,0
198454,55098,105,0,0
198455,55098,105,1,0
198456,55099,105,1,0
198457,55101,95,0,0
198458,55101,95,0,0
198459,55102,105,1,0
198460,55102,155,1,0
198461,55103,103,0,0
198462,55103,155,1,0
198463,55104,95,0,0
198464,55104,99,1,0
198465,55105,95,0,0
198466,55105,105,0,0
198467,55106,103,0,0
198468,55106,95,0,0
198469,55107,105,1,0
198470,55108,95,0,0
198471,55108,99,0,0
198472,55109,105,1,0
198473,55110,95,0,0
198474,55110,105,1,0
198475,55125,105,1,0
198476,55126,105,1,0
198477,55127,95,0,0
198478,55127,155,0,1
198479,55128,101,0,0
198480,55128,99,0,0
198481,55129,95,0,0
198482,55129,105,1,0
198483,55130,95,0,0
198484,55130,95,0,0
198485,55131,95,0,0
198486,55131,95,0,0
198487,55132,103,0,0
198488,55132,99,0,0
198489,55133,97,0,0
198490,55133,105,1,0
198503,55134,95,0,0
198504,55134,95,0,0
198505,55134,105,1,0
198506,55136,95,0,0
198507,55136,99,0,0
198508,55137,105,1,0
198509,55138,95,0,0
198510,55138,99,0,0
198511,55139,95,0,0
198512,55139,95,0,0
198513,55140,95,0,0
198514,55140,95,0,0
198519,55141,99,0,0
198520,55141,99,0,0
198521,55142,105,1,0
198522,55143,95,0,0
198523,55143,105,0,0
198524,55144,97,0,0
198525,55144,99,0,0
224267,62288,95,0,0
224268,62288,105,0,0
226074,62823,97,0,0
226075,62823,97,0,0
226098,62834,99,0,0
226099,62834,101,0,0
227582,63224,97,0,0
227583,63224,105,0,0
198558,55148,97,0,0
198559,55148,104,1,0
198560,55149,95,0,0
198561,55149,99,0,0
198562,55150,95,0,0
198563,55150,95,0,0
198564,55151,105,1,0
198565,55152,105,1,0
198566,55152,104,1,0
198567,55153,95,0,0
198568,55153,95,0,0
198569,55154,97,0,0
198570,55154,97,0,0
198571,55155,103,0,0
198572,55155,95,0,0
198573,55157,99,0,0
198574,55157,112,0,0
198575,55158,103,0,0
198576,55158,105,1,0
198577,55159,105,1,0
237463,65816,101,0,0
237464,65816,99,0,0
237495,65953,112,0,0
237496,65953,105,1,0
237505,65962,101,0,0
237506,65962,95,0,0
237528,65960,95,0,0
237529,65960,99,0,0
242188,67272,163,0,0
242189,67272,105,0,0
242216,67257,95,0,0
242217,67257,95,0,0
242228,67266,101,1,0
242229,67266,163,0,0
244196,67797,95,0,0
244197,67797,95,0,0
244230,67819,95,0,0
198651,55160,99,0,0
198652,55161,95,0,0
198653,55162,95,0,0
198654,55162,104,0,0
198655,55163,99,0,0
198656,55163,101,0,0
198660,55164,105,0,0
198665,55165,105,0,0
198668,55167,103,0,0
198669,55167,110,0,0
198672,55168,95,0,0
198673,55168,104,0,0
198674,55169,95,0,0
198675,55169,103,0,0
198676,55170,99,0,0
198677,55170,105,0,0
198682,55172,101,0,0
198683,55172,116,0,0
198684,55173,95,0,0
198685,55173,104,0,0
198686,55175,105,0,0
198687,55176,101,0,0
198688,55176,95,0,0
198691,55177,95,0,0
198692,55177,101,0,0
198693,55178,95,0,0
198694,55178,103,0,0
198695,55179,105,0,0
198696,55180,97,0,0
198697,55182,105,0,0
198698,55182,104,0,0
198699,55183,105,0,0
198700,55183,105,0,0
198705,55184,105,0,0
198706,55184,105,0,0
198707,55185,95,0,0
198708,55185,105,0,0
198709,55186,105,0,0
198710,55186,104,0,0
198711,55187,103,0,0
198712,55188,107,0,0
198713,55189,95,0,0
198714,55189,105,0,0
198715,55190,95,0,0
198716,55190,110,0,0
198717,55191,95,0,0
198718,55191,95,0,0
198719,55192,95,0,0
198720,55192,105,0,0
198721,55193,95,0,0
198722,55193,103,0,0
198723,55194,105,0,0
198724,55197,95,0,0
198725,55197,95,0,0
198726,55199,101,0,0
198727,55199,105,0,0
198728,55200,99,0,0
198729,55200,112,0,0
198730,55201,103,0,0
198731,55201,104,0,0
198732,55202,101,0,0
198733,55202,95,0,0
198734,55204,101,0,0
198735,55204,95,0,0
198738,55205,95,0,0
198739,55205,95,0,0
198740,55206,105,0,0
198741,55206,105,0,0
198742,55207,101,0,0
198748,55208,99,0,0
198749,55208,104,0,0
198750,55209,101,0,0
198751,55209,99,0,0
198754,55203,97,0,0
198755,55203,95,0,0
198756,55210,105,0,0
198757,55210,105,0,0
198758,55210,105,0,0
198763,55213,95,0,0
198764,55213,101,0,0
198765,55211,95,0,0
198766,55214,95,0,0
198767,55214,97,0,0
198768,55215,95,0,0
198769,55215,105,0,0
198770,55216,105,0,0
198771,55216,105,0,0
198772,55218,103,0,0
198773,55218,105,0,0
198774,55220,95,0,0
198775,55220,104,0,0
198780,55221,95,0,0
198781,55221,103,0,0
198782,55222,101,0,0
198783,55222,112,0,0
198784,55224,155,0,0
198785,55224,101,0,0
198786,55224,101,0,0
198787,55226,95,0,0
198788,55226,105,0,0
198789,55227,95,0,0
198790,55227,95,0,0
224269,62289,101,0,0
224270,62289,99,0,0
226092,62836,95,0,0
226093,62836,112,0,0
227587,63275,105,0,0
227596,63244,95,0,0
227597,63244,103,0,0
232310,64520,99,0,0
232311,64520,116,0,0
232328,64527,95,0,0
232329,64527,95,0,0
235626,65454,101,0,0
235627,65454,95,0,0
235636,65460,97,0,0
235637,65460,95,0,0
235638,65461,103,0,0
235639,65461,103,0,0
235640,65461,95,0,0
235641,65462,95,0,0
235642,65462,95,0,0
235647,65466,112,0,0
235648,65466,105,0,0
235651,65467,95,0,0
235652,65467,95,0,0
237465,65942,105,0,0
237466,65942,105,0,0
237473,65945,95,0,0
237474,65945,95,0,0
237497,65954,95,0,0
237498,65954,105,0,0
244198,67799,101,0,0
244199,67799,155,0,0
244220,67809,95,0,0
244221,67809,95,0,0
244226,67811,95,0,0
244227,67811,95,0,0
245631,68223,105,0,0
221295,61458,95,0,0
221318,61466,105,0,0
221319,61466,105,0,0
221322,61471,95,0,0
221323,61471,95,0,0
221328,61477,105,0,0
221329,61477,95,0,0
224271,62290,105,0,0
224272,62290,105,0,0
226088,62837,99,0,0
226089,62837,104,1,0
227592,63240,95,0,0
227593,63240,105,0,0
227606,63243,95,0,0
227607,63243,95,0,0
232285,64509,95,0,0
232286,64509,95,0,0
232287,64513,103,0,0
232335,64531,95,0,0
232336,64531,95,0,0
198855,55228,101,0,0
198856,55229,105,0,0
198857,55229,155,0,0
237480,65948,105,0,0
237483,65952,95,0,0
237484,65952,101,0,0
198864,55230,95,0,0
198865,55230,97,0,0
198868,55231,99,0,0
198869,55231,104,1,0
198870,55232,95,0,0
198871,55232,105,0,0
198872,55233,95,0,0
198873,55233,95,0,0
198874,55234,99,0,0
198875,55234,95,0,0
198878,55235,101,0,0
198879,55235,105,0,0
198884,55236,95,0,0
198885,55236,103,0,0
198888,55237,95,0,0
198889,55237,105,0,0
198894,55239,95,0,0
198895,55239,95,0,0
198896,55241,95,0,0
198897,55241,101,0,0
198898,55242,95,0,0
198899,55242,95,0,0
198900,55243,95,0,0
198901,55243,103,0,0
198902,55240,95,0,0
198903,55244,95,0,0
198904,55244,95,0,0
198905,55245,116,0,0
198906,55245,101,0,0
198907,55252,99,0,0
198908,55252,95,0,0
198909,55246,116,0,0
198910,55246,95,0,0
198911,55254,95,0,0
198912,55254,97,0,0
198913,55247,95,0,0
198914,55247,95,0,0
198915,55255,130,0,0
198916,55255,182,1,0
198917,55259,120,0,0
198928,55261,95,0,0
198929,55261,105,0,0
198930,55248,95,0,0
198931,55248,105,0,0
198932,55250,103,0,0
198933,55250,105,0,0
198934,55251,95,0,0
198935,55251,95,0,0
198940,55249,101,0,0
198941,55253,105,0,0
198942,55253,95,0,0
198943,55253,95,0,0
198944,55256,95,0,0
198945,55256,95,0,0
198946,55257,97,0,0
198947,55257,101,0,0
198948,55257,105,0,0
198949,55258,103,0,0
198950,55258,101,0,0
198951,55260,95,0,0
198952,55260,95,0,0
198953,55262,103,0,0
198954,55262,95,0,0
198955,55263,95,0,0
198956,55263,95,0,0
198959,55264,103,0,0
198960,55264,95,0,0
198965,55266,95,0,0
198966,55266,95,0,0
198967,55267,95,0,0
198968,55267,95,0,0
198969,55265,95,0,0
198970,55265,95,0,0
198973,55268,101,0,0
198974,55268,114,0,0
198992,55275,101,0,0
198993,55275,97,0,0
198996,55271,99,0,0
198997,55271,101,0,0
198998,55272,101,0,0
198999,55272,101,0,0
199000,55273,103,0,0
199001,55273,103,0,0
199002,55274,101,0,0
199003,55274,99,0,0
199004,55277,105,0,0
199005,55277,105,0,0
199009,55278,95,0,0
199010,55278,95,0,0
199011,55278,99,0,0
199012,55279,101,0,0
199013,55279,101,0,0
199014,55280,104,0,0
199015,55281,105,0,0
199016,55282,99,0,0
199017,55282,95,0,0
199018,55283,101,0,0
199019,55283,95,0,0
199022,55285,105,0,0
199054,55286,95,0,0
199055,55286,95,0,0
199056,55286,105,0,0
199057,55287,95,0,0
199058,55287,162,0,0
199059,55288,97,0,0
199060,55288,97,0,0
199061,55289,95,0,0
199062,55289,95,0,0
199063,55290,95,0,0
199064,55290,95,0,0
199065,55292,95,0,0
199066,55292,95,0,0
199069,55293,99,0,0
199070,55293,105,0,0
199074,55294,105,0,0
199082,55298,95,0,0
199083,55298,163,0,0
199084,55299,95,0,0
199075,55294,105,0,0
199076,55295,103,0,0
199077,55295,95,0,0
199080,55297,101,0,0
199081,55297,99,0,0
199095,55300,112,0,0
199096,55300,95,0,0
199097,55301,105,0,0
199098,55301,155,0,0
199099,55302,105,0,0
199100,55302,155,1,0
199101,55303,99,0,0
199102,55303,99,0,0
199103,55304,95,0,0
199104,55304,95,0,0
199105,55305,101,0,0
199106,55305,114,0,0
224273,62291,95,0,0
224274,62291,95,0,0
199109,55308,95,0,0
199110,55308,105,0,0
199111,55308,103,0,0
199112,55309,95,0,0
199113,55309,95,0,0
199114,55311,101,0,0
199115,55311,95,0,0
199116,55314,95,0,0
199117,55314,95,0,0
199118,55307,105,0,0
199119,55307,105,0,0
199120,55312,101,0,0
199121,55312,104,0,0
226100,62833,97,0,0
226101,62833,155,0,0
232316,64524,105,0,0
232317,64524,105,0,0
199140,55313,116,0,0
199141,55313,155,0,0
233960,64973,95,0,0
199145,55318,101,0,0
199146,55318,97,0,0
233961,64973,104,0,0
233979,64981,95,0,0
233980,64981,95,0,0
233993,64984,95,0,0
233994,64984,95,0,0
199153,55319,103,0,0
199154,55319,95,0,0
235653,65468,95,0,0
235654,65468,95,0,0
199158,55320,95,0,0
199159,55320,95,0,0
199160,55320,97,0,0
199161,55322,103,0,0
199162,55322,103,0,0
199163,55323,99,0,0
199164,55323,95,0,0
199165,55325,95,0,0
199166,55325,103,0,0
237476,65946,99,0,0
237477,65946,95,0,0
237478,65947,95,0,0
